"","country","county","murders"
"3511","mx","ATLAMAJALCINGO DEL MONTE, GUERRERO",2
"3512","mx","ATLIXTAC, GUERRERO",2
"3513","mx","ATOYAC DE ALVAREZ, GUERRERO",47
"3514","mx","AYUTLA DE LOS LIBRES, GUERRERO",35
"3515","mx","AZOYU, GUERRERO",6
"3516","mx","BENITO JUAREZ, GUERRERO",4
"3517","mx","BUENAVISTA DE CUELLAR, GUERRERO",7
"3518","mx","COAHUAYUTLA DE JOSE MARIA IZAZAGA, GUERRERO",2
"3519","mx","COCULA, GUERRERO",8
"3520","mx","COPALA, GUERRERO",14
"3521","mx","COPALILLO, GUERRERO",3
"3522","mx","COPANATOYAC, GUERRERO",9
"3523","mx","COYUCA DE BENITEZ, GUERRERO",95
"3524","mx","COYUCA DE CATALAN, GUERRERO",42
"3525","mx","CUAJINICUILAPA, GUERRERO",12
"3526","mx","CUALAC, GUERRERO",2
"3527","mx","CUAUTEPEC, GUERRERO",1
"3528","mx","CUETZALA DEL PROGRESO, GUERRERO",2
"3529","mx","CUTZAMALA DE PINZON, GUERRERO",4
"3530","mx","CHILAPA DE ALVAREZ, GUERRERO",102
"3531","mx","CHILPANCINGO DE LOS BRAVO, GUERRERO",290
"3532","mx","FLORENCIO VILLARREAL, GUERRERO",17
"3533","mx","GENERAL CANUTO A. NERI, GUERRERO",2
"3534","mx","GENERAL HELIODORO CASTILLO, GUERRERO",5
"3535","mx","HUAMUXTITLAN, GUERRERO",5
"3536","mx","HUITZUCO DE LOS FIGUEROA, GUERRERO",14
"3537","mx","IGUALA DE LA INDEPENDENCIA, GUERRERO",198
"3538","mx","IGUALAPA, GUERRERO",7
"3539","mx","IXCATEOPAN DE CUAUHTEMOC, GUERRERO",3
"3540","mx","ZIHUATANEJO DE AZUETA, GUERRERO",135
"3541","mx","JUAN R. ESCUDERO, GUERRERO",13
"3542","mx","LEONARDO BRAVO, GUERRERO",0
"3543","mx","MALINALTEPEC, GUERRERO",5
"3544","mx","MARTIR DE CUILAPAN, GUERRERO",2
"3545","mx","METLATONOC, GUERRERO",5
"3546","mx","MOCHITLAN, GUERRERO",0
"3547","mx","OLINALA, GUERRERO",5
"3548","mx","OMETEPEC, GUERRERO",78
"3549","mx","PEDRO ASCENCIO ALQUISIRAS, GUERRERO",2
"3550","mx","PETATLAN, GUERRERO",18
"3551","mx","PILCAYA, GUERRERO",6
"3552","mx","PUNGARABATO, GUERRERO",11
"3553","mx","QUECHULTENANGO, GUERRERO",5
"3554","mx","SAN LUIS ACATLAN, GUERRERO",39
"3555","mx","SAN MARCOS, GUERRERO",20
"3556","mx","SAN MIGUEL TOTOLAPAN, GUERRERO",9
"3557","mx","TAXCO DE ALARCON, GUERRERO",44
"3558","mx","TECOANAPA, GUERRERO",4
"3559","mx","TECPAN DE GALEANA, GUERRERO",34
"3560","mx","TELOLOAPAN, GUERRERO",22
"3561","mx","TEPECOACUILCO DE TRUJANO, GUERRERO",10
"3562","mx","TETIPAC, GUERRERO",2
"3563","mx","TIXTLA DE GUERRERO, GUERRERO",37
"3564","mx","TLACOACHISTLAHUACA, GUERRERO",1
"3565","mx","TLACOAPA, GUERRERO",2
"3566","mx","TLALCHAPA, GUERRERO",1
"3567","mx","TLALIXTAQUILLA DE MALDONADO, GUERRERO",1
"3568","mx","TLAPA DE COMONFORT, GUERRERO",56
"3569","mx","TLAPEHUALA, GUERRERO",3
"3570","mx","LA UNION DE ISIDORO MONTES DE OCA, GUERRERO",38
"3571","mx","XALPATLAHUAC, GUERRERO",1
"3572","mx","XOCHIHUEHUETLAN, GUERRERO",0
"3573","mx","XOCHISTLAHUACA, GUERRERO",5
"3574","mx","ZAPOTITLAN TABLAS, GUERRERO",2
"3575","mx","ZIRANDARO, GUERRERO",3
"3576","mx","ZITLALA, GUERRERO",43
"3577","mx","EDUARDO NERI, GUERRERO",8
"3578","mx","ACATEPEC, GUERRERO",2
"3579","mx","MARQUELIA, GUERRERO",10
"3580","mx","COCHOAPA EL GRANDE, GUERRERO",2
"3581","mx","JOSE JOAQUIN DE HERRERA, GUERRERO",0
"3582","mx","JUCHITAN, GUERRERO",10
"3583","mx","ILIATENCO, GUERRERO",2
"3584","mx","ACATLAN, HIDALGO",3
"3585","mx","ACAXOCHITLAN, HIDALGO",1
"3586","mx","ACTOPAN, HIDALGO",23
"3587","mx","AGUA BLANCA DE ITURBIDE, HIDALGO",1
"3588","mx","AJACUBA, HIDALGO",2
"3589","mx","ALFAJAYUCAN, HIDALGO",12
"3590","mx","ALMOLOYA, HIDALGO",0
"3591","mx","APAN, HIDALGO",9
"3592","mx","EL ARENAL, HIDALGO",11
"3593","mx","ATITALAQUIA, HIDALGO",5
"3594","mx","ATLAPEXCO, HIDALGO",1
"3595","mx","ATOTONILCO EL GRANDE, HIDALGO",5
"3596","mx","ATOTONILCO DE TULA, HIDALGO",12
"3597","mx","CALNALI, HIDALGO",5
"3598","mx","CARDONAL, HIDALGO",3
"3599","mx","CUAUTEPEC DE HINOJOSA, HIDALGO",13
"3600","mx","CHAPANTONGO, HIDALGO",1
"3601","mx","CHAPULHUACAN, HIDALGO",2
"3602","mx","CHILCUAUTLA, HIDALGO",3
"3603","mx","ELOXOCHITLAN, HIDALGO",0
"3604","mx","EMILIANO ZAPATA, HIDALGO",4
"3605","mx","EPAZOYUCAN, HIDALGO",2
"3606","mx","FRANCISCO I. MADERO, HIDALGO",3
"3607","mx","HUASCA DE OCAMPO, HIDALGO",4
"3608","mx","HUAUTLA, HIDALGO",1
"3609","mx","HUAZALINGO, HIDALGO",0
"3610","mx","HUEHUETLA, HIDALGO",0
"3611","mx","HUEJUTLA DE REYES, HIDALGO",15
"3612","mx","HUICHAPAN, HIDALGO",10
"3613","mx","IXMIQUILPAN, HIDALGO",34
"3614","mx","JACALA DE LEDEZMA, HIDALGO",2
"3615","mx","JALTOCAN, HIDALGO",0
"3616","mx","JUAREZ HIDALGO, HIDALGO",0
"3617","mx","LOLOTLA, HIDALGO",0
"3618","mx","METEPEC, HIDALGO",6
"3619","mx","SAN AGUSTIN METZQUITITLAN, HIDALGO",1
"3620","mx","METZTITLAN, HIDALGO",4
"3621","mx","MINERAL DEL CHICO, HIDALGO",1
"3622","mx","MINERAL DEL MONTE, HIDALGO",3
"3623","mx","LA MISION, HIDALGO",3
"3624","mx","MIXQUIAHUALA DE JUAREZ, HIDALGO",5
"3625","mx","MOLANGO DE ESCAMILLA, HIDALGO",2
"3626","mx","NICOLAS FLORES, HIDALGO",1
"3627","mx","NOPALA DE VILLAGRAN, HIDALGO",6
"3628","mx","OMITLAN DE JUAREZ, HIDALGO",6
"3629","mx","SAN FELIPE ORIZATLAN, HIDALGO",2
"3630","mx","PACULA, HIDALGO",1
"3631","mx","PACHUCA DE SOTO, HIDALGO",147
"3632","mx","PISAFLORES, HIDALGO",2
"3633","mx","PROGRESO DE OBREGON, HIDALGO",6
"3634","mx","MINERAL DE LA REFORMA, HIDALGO",19
"3635","mx","SAN AGUSTIN TLAXIACA, HIDALGO",9
"3636","mx","SAN BARTOLO TUTOTEPEC, HIDALGO",3
"3637","mx","SAN SALVADOR, HIDALGO",8
"3638","mx","SANTIAGO DE ANAYA, HIDALGO",4
"3639","mx","SANTIAGO TULANTEPEC DE LUGO GUERRERO, HIDALGO",5
"3640","mx","SINGUILUCAN, HIDALGO",1
"3641","mx","TASQUILLO, HIDALGO",0
"3642","mx","TECOZAUTLA, HIDALGO",5
"3643","mx","TENANGO DE DORIA, HIDALGO",4
"3644","mx","TEPEAPULCO, HIDALGO",4
"3645","mx","TEPEHUACAN DE GUERRERO, HIDALGO",3
"3646","mx","TEPEJI DEL RIO DE OCAMPO, HIDALGO",19
"3647","mx","TEPETITLAN, HIDALGO",1
"3648","mx","TETEPANGO, HIDALGO",0
"3649","mx","VILLA DE TEZONTEPEC, HIDALGO",3
"3650","mx","TEZONTEPEC DE ALDAMA, HIDALGO",16
"3651","mx","TIANGUISTENGO, HIDALGO",0
"3652","mx","TIZAYUCA, HIDALGO",34
"3653","mx","TLAHUELILPAN, HIDALGO",3
"3654","mx","TLAHUILTEPA, HIDALGO",1
"3655","mx","TLANALAPA, HIDALGO",1
"3656","mx","TLANCHINOL, HIDALGO",6
"3657","mx","TLAXCOAPAN, HIDALGO",6
"3658","mx","TOLCAYUCA, HIDALGO",6
"3659","mx","TULA DE ALLENDE, HIDALGO",40
"3660","mx","TULANCINGO DE BRAVO, HIDALGO",60
"3661","mx","XOCHIATIPAN, HIDALGO",1
"3662","mx","XOCHICOATLAN, HIDALGO",2
"3663","mx","YAHUALICA, HIDALGO",0
"3664","mx","ZACUALTIPAN DE ANGELES, HIDALGO",3
"3665","mx","ZAPOTLAN DE JUAREZ, HIDALGO",4
"3666","mx","ZEMPOALA, HIDALGO",13
"3667","mx","ZIMAPAN, HIDALGO",3
"3668","mx","ACATIC, JALISCO",7
"3669","mx","ACATLAN DE JUAREZ, JALISCO",19
"3670","mx","AHUALULCO DE MERCADO, JALISCO",3
"3671","mx","AMACUECA, JALISCO",2
"3672","mx","AMATITAN, JALISCO",6
"3673","mx","AMECA, JALISCO",14
"3674","mx","SAN JUANITO DE ESCOBEDO, JALISCO",0
"3675","mx","ARANDAS, JALISCO",13
"3676","mx","EL ARENAL, JALISCO",6
"3677","mx","ATEMAJAC DE BRIZUELA, JALISCO",1
"3678","mx","ATENGO, JALISCO",3
"3679","mx","ATENGUILLO, JALISCO",1
"3680","mx","ATOTONILCO EL ALTO, JALISCO",25
"3681","mx","ATOYAC, JALISCO",4
"3682","mx","AUTLAN DE NAVARRO, JALISCO",13
"3683","mx","AYOTLAN, JALISCO",10
"3684","mx","AYUTLA, JALISCO",2
"3685","mx","LA BARCA, JALISCO",35
"3686","mx","BOLAÑOS, JALISCO",3
"3687","mx","CABO CORRIENTES, JALISCO",9
"3688","mx","CASIMIRO CASTILLO, JALISCO",10
"3689","mx","CIHUATLAN, JALISCO",13
"3690","mx","ZAPOTLAN EL GRANDE, JALISCO",31
"3691","mx","COCULA, JALISCO",9
"3692","mx","COLOTLAN, JALISCO",9
"3693","mx","CONCEPCION DE BUENOS AIRES, JALISCO",1
"3694","mx","CUAUTITLAN DE GARCIA BARRAGAN, JALISCO",3
"3695","mx","CUAUTLA, JALISCO",0
"3696","mx","CUQUIO, JALISCO",5
"3697","mx","CHAPALA, JALISCO",19
"3698","mx","CHIMALTITAN, JALISCO",0
"3699","mx","CHIQUILISTLAN, JALISCO",3
"3700","mx","DEGOLLADO, JALISCO",6
"3701","mx","EJUTLA, JALISCO",0
"3702","mx","ENCARNACION DE DIAZ, JALISCO",20
"3703","mx","ETZATLAN, JALISCO",7
"3704","mx","EL GRULLO, JALISCO",6
"3705","mx","GUACHINANGO, JALISCO",0
"3706","mx","GUADALAJARA, JALISCO",317
"3707","mx","HOSTOTIPAQUILLO, JALISCO",6
"3708","mx","HUEJUCAR, JALISCO",1
"3709","mx","HUEJUQUILLA EL ALTO, JALISCO",2
"3710","mx","LA HUERTA, JALISCO",6
"3711","mx","IXTLAHUACAN DE LOS MEMBRILLOS, JALISCO",18
"3712","mx","IXTLAHUACAN DEL RIO, JALISCO",7
"3713","mx","JALOSTOTITLAN, JALISCO",14
"3714","mx","JAMAY, JALISCO",7
"3715","mx","JESUS MARIA, JALISCO",4
"3716","mx","JILOTLAN DE LOS DOLORES, JALISCO",2
"3717","mx","JOCOTEPEC, JALISCO",17
"3718","mx","JUANACATLAN, JALISCO",7
"3719","mx","JUCHITLAN, JALISCO",2
"3720","mx","LAGOS DE MORENO, JALISCO",68
"3721","mx","EL LIMON, JALISCO",6
"3722","mx","MAGDALENA, JALISCO",14
"3723","mx","SANTA MARIA DEL ORO, JALISCO",1
"3724","mx","LA MANZANILLA DE LA PAZ, JALISCO",3
"3725","mx","MASCOTA, JALISCO",2
"3726","mx","MAZAMITLA, JALISCO",7
"3727","mx","MEXTICACAN, JALISCO",2
"3728","mx","MEZQUITIC, JALISCO",4
"3729","mx","MIXTLAN, JALISCO",0
"3730","mx","OCOTLAN, JALISCO",32
"3731","mx","OJUELOS DE JALISCO, JALISCO",8
"3732","mx","PIHUAMO, JALISCO",4
"3733","mx","PONCITLAN, JALISCO",34
"3734","mx","PUERTO VALLARTA, JALISCO",51
"3735","mx","VILLA PURIFICACION, JALISCO",3
"3736","mx","QUITUPAN, JALISCO",2
"3737","mx","EL SALTO, JALISCO",58
"3738","mx","SAN CRISTOBAL DE LA BARRANCA, JALISCO",2
"3739","mx","SAN DIEGO DE ALEJANDRIA, JALISCO",6
"3740","mx","SAN JUAN DE LOS LAGOS, JALISCO",15
"3741","mx","SAN JULIAN, JALISCO",3
"3742","mx","SAN MARCOS, JALISCO",1
"3743","mx","SAN MARTIN DE BOLAÑOS, JALISCO",0
"3744","mx","SAN MARTIN HIDALGO, JALISCO",7
"3745","mx","SAN MIGUEL EL ALTO, JALISCO",8
"3746","mx","GOMEZ FARIAS, JALISCO",8
"3747","mx","SAN SEBASTIAN DEL OESTE, JALISCO",2
"3748","mx","SANTA MARIA DE LOS ANGELES, JALISCO",1
"3749","mx","SAYULA, JALISCO",10
"3750","mx","TALA, JALISCO",22
"3751","mx","TALPA DE ALLENDE, JALISCO",8
"3752","mx","TAMAZULA DE GORDIANO, JALISCO",6
"3753","mx","TAPALPA, JALISCO",3
"3754","mx","TECALITLAN, JALISCO",3
"3755","mx","TECOLOTLAN, JALISCO",12
"3756","mx","TECHALUTA DE MONTENEGRO, JALISCO",3
"3757","mx","TENAMAXTLAN, JALISCO",0
"3758","mx","TEOCALTICHE, JALISCO",7
"3759","mx","TEOCUITATLAN DE CORONA, JALISCO",5
"3760","mx","TEPATITLAN DE MORELOS, JALISCO",34
"3761","mx","TEQUILA, JALISCO",17
"3762","mx","TEUCHITLAN, JALISCO",5
"3763","mx","TIZAPAN EL ALTO, JALISCO",11
"3764","mx","TLAJOMULCO DE ZUÑIGA, JALISCO",167
"3765","mx","SAN PEDRO TLAQUEPAQUE, JALISCO",158
"3766","mx","TOLIMAN, JALISCO",3
"3767","mx","TOMATLAN, JALISCO",22
"3768","mx","TONALA, JALISCO",95
"3769","mx","TONAYA, JALISCO",1
"3770","mx","TONILA, JALISCO",3
"3771","mx","TOTATICHE, JALISCO",0
"3772","mx","TOTOTLAN, JALISCO",11
"3773","mx","TUXCACUESCO, JALISCO",1
"3774","mx","TUXCUECA, JALISCO",4
"3775","mx","TUXPAN, JALISCO",12
"3776","mx","UNION DE SAN ANTONIO, JALISCO",4
"3777","mx","UNION DE TULA, JALISCO",6
"3778","mx","VALLE DE GUADALUPE, JALISCO",2
"3779","mx","VALLE DE JUAREZ, JALISCO",2
"3780","mx","SAN GABRIEL, JALISCO",2
"3781","mx","VILLA CORONA, JALISCO",5
"3782","mx","VILLA GUERRERO, JALISCO",4
"3783","mx","VILLA HIDALGO, JALISCO",0
"3784","mx","CAÑADAS DE OBREGON, JALISCO",3
"3785","mx","YAHUALICA DE GONZALEZ GALLO, JALISCO",8
"3786","mx","ZACOALCO DE TORRES, JALISCO",12
"3787","mx","ZAPOPAN, JALISCO",239
"3788","mx","ZAPOTILTIC, JALISCO",5
"3789","mx","ZAPOTITLAN DE VADILLO, JALISCO",3
"3790","mx","ZAPOTLAN DEL REY, JALISCO",10
"3791","mx","ZAPOTLANEJO, JALISCO",36
"3792","mx","SAN IGNACIO CERRO GORDO, JALISCO",2
"3793","mx","ACAMBAY DE RUIZ CASTAÑEDA, MEXICO",9
"3794","mx","ACOLMAN, MEXICO",25
"3795","mx","ACULCO, MEXICO",2
"3796","mx","ALMOLOYA DE ALQUISIRAS, MEXICO",4
"3797","mx","ALMOLOYA DE JUAREZ, MEXICO",20
"3798","mx","ALMOLOYA DEL RIO, MEXICO",0
"3799","mx","AMANALCO, MEXICO",3
"3800","mx","AMATEPEC, MEXICO",2
"3801","mx","AMECAMECA, MEXICO",6
"3802","mx","APAXCO, MEXICO",4
"3803","mx","ATENCO, MEXICO",11
"3804","mx","ATIZAPAN, MEXICO",1
"3805","mx","ATIZAPAN DE ZARAGOZA, MEXICO",63
"3806","mx","ATLACOMULCO, MEXICO",4
"3807","mx","ATLAUTLA, MEXICO",4
"3808","mx","AXAPUSCO, MEXICO",12
"3809","mx","AYAPANGO, MEXICO",1
"3810","mx","CALIMAYA, MEXICO",3
"3811","mx","CAPULHUAC, MEXICO",3
"3812","mx","COACALCO DE BERRIOZABAL, MEXICO",45
"3813","mx","COATEPEC HARINAS, MEXICO",6
"3814","mx","COCOTITLAN, MEXICO",2
"3815","mx","COYOTEPEC, MEXICO",17
"3816","mx","CUAUTITLAN, MEXICO",19
"3817","mx","CHALCO, MEXICO",57
"3818","mx","CHAPA DE MOTA, MEXICO",2
"3819","mx","CHAPULTEPEC, MEXICO",0
"3820","mx","CHIAUTLA, MEXICO",4
"3821","mx","CHICOLOAPAN, MEXICO",37
"3822","mx","CHICONCUAC, MEXICO",0
"3823","mx","CHIMALHUACAN, MEXICO",157
"3824","mx","DONATO GUERRA, MEXICO",5
"3825","mx","ECATEPEC DE MORELOS, MEXICO",380
"3826","mx","ECATZINGO, MEXICO",1
"3827","mx","HUEHUETOCA, MEXICO",31
"3828","mx","HUEYPOXTLA, MEXICO",14
"3829","mx","HUIXQUILUCAN, MEXICO",31
"3830","mx","ISIDRO FABELA, MEXICO",0
"3831","mx","IXTAPALUCA, MEXICO",70
"3832","mx","IXTAPAN DE LA SAL, MEXICO",2
"3833","mx","IXTAPAN DEL ORO, MEXICO",1
"3834","mx","IXTLAHUACA, MEXICO",14
"3835","mx","XALATLACO, MEXICO",4
"3836","mx","JALTENCO, MEXICO",5
"3837","mx","JILOTEPEC, MEXICO",10
"3838","mx","JILOTZINGO, MEXICO",11
"3839","mx","JIQUIPILCO, MEXICO",4
"3840","mx","JOCOTITLAN, MEXICO",7
"3841","mx","JOQUICINGO, MEXICO",3
"3842","mx","JUCHITEPEC, MEXICO",2
"3843","mx","LERMA, MEXICO",14
"3844","mx","MALINALCO, MEXICO",17
"3845","mx","MELCHOR OCAMPO, MEXICO",8
"3846","mx","METEPEC, MEXICO",12
"3847","mx","MEXICALTZINGO, MEXICO",2
"3848","mx","MORELOS, MEXICO",0
"3849","mx","NAUCALPAN DE JUAREZ, MEXICO",146
"3850","mx","NEZAHUALCOYOTL, MEXICO",222
"3851","mx","NEXTLALPAN, MEXICO",14
"3852","mx","NICOLAS ROMERO, MEXICO",73
"3853","mx","NOPALTEPEC, MEXICO",9
"3854","mx","OCOYOACAC, MEXICO",11
"3855","mx","OCUILAN, MEXICO",8
"3856","mx","EL ORO, MEXICO",2
"3857","mx","OTUMBA, MEXICO",13
"3858","mx","OTZOLOAPAN, MEXICO",0
"3859","mx","OTZOLOTEPEC, MEXICO",8
"3860","mx","OZUMBA, MEXICO",3
"3861","mx","PAPALOTLA, MEXICO",0
"3862","mx","LA PAZ, MEXICO",88
"3863","mx","POLOTITLAN, MEXICO",4
"3864","mx","RAYON, MEXICO",0
"3865","mx","SAN ANTONIO LA ISLA, MEXICO",0
"3866","mx","SAN FELIPE DEL PROGRESO, MEXICO",2
"3867","mx","SAN MARTIN DE LAS PIRAMIDES, MEXICO",5
"3868","mx","SAN MATEO ATENCO, MEXICO",11
"3869","mx","SAN SIMON DE GUERRERO, MEXICO",0
"3870","mx","SANTO TOMAS, MEXICO",2
"3871","mx","SOYANIQUILPAN DE JUAREZ, MEXICO",1
"3872","mx","SULTEPEC, MEXICO",5
"3873","mx","TECAMAC, MEXICO",106
"3874","mx","TEJUPILCO, MEXICO",12
"3875","mx","TEMAMATLA, MEXICO",1
"3876","mx","TEMASCALAPA, MEXICO",9
"3877","mx","TEMASCALCINGO, MEXICO",0
"3878","mx","TEMASCALTEPEC, MEXICO",7
"3879","mx","TEMOAYA, MEXICO",7
"3880","mx","TENANCINGO, MEXICO",15
"3881","mx","TENANGO DEL AIRE, MEXICO",0
"3882","mx","TENANGO DEL VALLE, MEXICO",8
"3883","mx","TEOLOYUCAN, MEXICO",18
"3884","mx","TEOTIHUACAN, MEXICO",22
"3885","mx","TEPETLAOXTOC, MEXICO",4
"3886","mx","TEPETLIXPA, MEXICO",4
"3887","mx","TEPOTZOTLAN, MEXICO",21
"3888","mx","TEQUIXQUIAC, MEXICO",3
"3889","mx","TEXCALTITLAN, MEXICO",1
"3890","mx","TEXCALYACAC, MEXICO",0
"3891","mx","TEXCOCO, MEXICO",46
"3892","mx","TEZOYUCA, MEXICO",11
"3893","mx","TIANGUISTENCO, MEXICO",4
"3894","mx","TIMILPAN, MEXICO",2
"3895","mx","TLALMANALCO, MEXICO",9
"3896","mx","TLALNEPANTLA DE BAZ, MEXICO",192
"3897","mx","TLATLAYA, MEXICO",10
"3898","mx","TOLUCA, MEXICO",112
"3899","mx","TONATICO, MEXICO",2
"3900","mx","TULTEPEC, MEXICO",21
"3901","mx","TULTITLAN, MEXICO",97
"3902","mx","VALLE DE BRAVO, MEXICO",7
"3903","mx","VILLA DE ALLENDE, MEXICO",7
"3904","mx","VILLA DEL CARBON, MEXICO",2
"3905","mx","VILLA GUERRERO, MEXICO",6
"3906","mx","VILLA VICTORIA, MEXICO",13
"3907","mx","XONACATLAN, MEXICO",3
"3908","mx","ZACAZONAPAN, MEXICO",0
"3909","mx","ZACUALPAN, MEXICO",3
"3910","mx","ZINACANTEPEC, MEXICO",18
"3911","mx","ZUMPAHUACAN, MEXICO",1
"3912","mx","ZUMPANGO, MEXICO",52
"3913","mx","CUAUTITLAN IZCALLI, MEXICO",69
"3914","mx","VALLE DE CHALCO SOLIDARIDAD, MEXICO",72
"3915","mx","LUVIANOS, MEXICO",5
"3916","mx","SAN JOSE DEL RINCON, MEXICO",3
"3917","mx","TONANITLA, MEXICO",7
"3918","mx","ACUITZIO, MICHOACAN",4
"3919","mx","AGUILILLA, MICHOACAN",12
"3920","mx","ALVARO OBREGON, MICHOACAN",3
"3921","mx","ANGAMACUTIRO, MICHOACAN",7
"3922","mx","ANGANGUEO, MICHOACAN",1
"3923","mx","APATZINGAN, MICHOACAN",139
"3924","mx","APORO, MICHOACAN",0
"3925","mx","AQUILA, MICHOACAN",16
"3926","mx","ARIO, MICHOACAN",18
"3927","mx","ARTEAGA, MICHOACAN",19
"3928","mx","BRISEÑAS, MICHOACAN",8
"3929","mx","BUENAVISTA, MICHOACAN",41
"3930","mx","CARACUARO, MICHOACAN",4
"3931","mx","COAHUAYANA, MICHOACAN",10
"3932","mx","COALCOMAN DE VAZQUEZ PALLARES, MICHOACAN",19
"3933","mx","COENEO, MICHOACAN",4
"3934","mx","CONTEPEC, MICHOACAN",6
"3935","mx","COPANDARO, MICHOACAN",4
"3936","mx","COTIJA, MICHOACAN",4
"3937","mx","CUITZEO, MICHOACAN",8
"3938","mx","CHARAPAN, MICHOACAN",4
"3939","mx","CHARO, MICHOACAN",36
"3940","mx","CHAVINDA, MICHOACAN",3
"3941","mx","CHERAN, MICHOACAN",2
"3942","mx","CHILCHOTA, MICHOACAN",5
"3943","mx","CHINICUILA, MICHOACAN",3
"3944","mx","CHUCANDIRO, MICHOACAN",0
"3945","mx","CHURINTZIO, MICHOACAN",8
"3946","mx","CHURUMUCO, MICHOACAN",8
"3947","mx","ECUANDUREO, MICHOACAN",8
"3948","mx","EPITACIO HUERTA, MICHOACAN",3
"3949","mx","ERONGARICUARO, MICHOACAN",1
"3950","mx","GABRIEL ZAMORA, MICHOACAN",33
"3951","mx","HIDALGO, MICHOACAN",37
"3952","mx","LA HUACANA, MICHOACAN",30
"3953","mx","HUANDACAREO, MICHOACAN",2
"3954","mx","HUANIQUEO, MICHOACAN",3
"3955","mx","HUETAMO, MICHOACAN",22
"3956","mx","HUIRAMBA, MICHOACAN",9
"3957","mx","INDAPARAPEO, MICHOACAN",1
"3958","mx","IRIMBO, MICHOACAN",4
"3959","mx","IXTLAN, MICHOACAN",5
"3960","mx","JACONA, MICHOACAN",34
"3961","mx","JIMENEZ, MICHOACAN",0
"3962","mx","JIQUILPAN, MICHOACAN",27
"3963","mx","JUAREZ, MICHOACAN",2
"3964","mx","JUNGAPEO, MICHOACAN",4
"3965","mx","LAGUNILLAS, MICHOACAN",2
"3966","mx","MADERO, MICHOACAN",6
"3967","mx","MARAVATIO, MICHOACAN",42
"3968","mx","MARCOS CASTELLANOS, MICHOACAN",2
"3969","mx","LAZARO CARDENAS, MICHOACAN",168
"3970","mx","MORELIA, MICHOACAN",425
"3971","mx","MORELOS, MICHOACAN",0
"3972","mx","MUGICA, MICHOACAN",51
"3973","mx","NAHUATZEN, MICHOACAN",3
"3974","mx","NOCUPETARO, MICHOACAN",6
"3975","mx","NUEVO PARANGARICUTIRO, MICHOACAN",4
"3976","mx","NUEVO URECHO, MICHOACAN",4
"3977","mx","NUMARAN, MICHOACAN",8
"3978","mx","OCAMPO, MICHOACAN",2
"3979","mx","PAJACUARAN, MICHOACAN",7
"3980","mx","PANINDICUARO, MICHOACAN",9
"3981","mx","PARACUARO, MICHOACAN",20
"3982","mx","PARACHO, MICHOACAN",9
"3983","mx","PATZCUARO, MICHOACAN",49
"3984","mx","PENJAMILLO, MICHOACAN",5
"3985","mx","PERIBAN, MICHOACAN",7
"3986","mx","LA PIEDAD, MICHOACAN",91
"3987","mx","PUREPERO, MICHOACAN",2
"3988","mx","PURUANDIRO, MICHOACAN",24
"3989","mx","QUERENDARO, MICHOACAN",4
"3990","mx","QUIROGA, MICHOACAN",4
"3991","mx","COJUMATLAN DE REGULES, MICHOACAN",4
"3992","mx","LOS REYES, MICHOACAN",20
"3993","mx","SAHUAYO, MICHOACAN",70
"3994","mx","SAN LUCAS, MICHOACAN",7
"3995","mx","SANTA ANA MAYA, MICHOACAN",4
"3996","mx","SALVADOR ESCALANTE, MICHOACAN",5
"3997","mx","SENGUIO, MICHOACAN",4
"3998","mx","SUSUPUATO, MICHOACAN",2
"3999","mx","TACAMBARO, MICHOACAN",34
"4000","mx","TANCITARO, MICHOACAN",8
"4001","mx","TANGAMANDAPIO, MICHOACAN",4
"4002","mx","TANGANCICUARO, MICHOACAN",15
"4003","mx","TANHUATO, MICHOACAN",11
"4004","mx","TARETAN, MICHOACAN",6
"4005","mx","TARIMBARO, MICHOACAN",16
"4006","mx","TEPALCATEPEC, MICHOACAN",11
"4007","mx","TINGAMBATO, MICHOACAN",6
"4008","mx","TINGÜINDIN, MICHOACAN",2
"4009","mx","TIQUICHEO DE NICOLAS ROMERO, MICHOACAN",8
"4010","mx","TLALPUJAHUA, MICHOACAN",8
"4011","mx","TLAZAZALCA, MICHOACAN",1
"4012","mx","TOCUMBO, MICHOACAN",4
"4013","mx","TUMBISCATIO, MICHOACAN",3
"4014","mx","TURICATO, MICHOACAN",18
"4015","mx","TUXPAN, MICHOACAN",6
"4016","mx","TUZANTLA, MICHOACAN",7
"4017","mx","TZINTZUNTZAN, MICHOACAN",1
"4018","mx","TZITZIO, MICHOACAN",12
"4019","mx","URUAPAN, MICHOACAN",178
"4020","mx","VENUSTIANO CARRANZA, MICHOACAN",12
"4021","mx","VILLAMAR, MICHOACAN",7
"4022","mx","VISTA HERMOSA, MICHOACAN",9
"4023","mx","YURECUARO, MICHOACAN",11
"4024","mx","ZACAPU, MICHOACAN",17
"4025","mx","ZAMORA, MICHOACAN",165
"4026","mx","ZINAPARO, MICHOACAN",1
"4027","mx","ZINAPECUARO, MICHOACAN",28
"4028","mx","ZIRACUARETIRO, MICHOACAN",19
"4029","mx","ZITACUARO, MICHOACAN",54
"4030","mx","JOSE SIXTO VERDUZCO, MICHOACAN",7
"4031","mx","AMACUZAC, MORELOS",23
"4032","mx","ATLATLAHUCAN, MORELOS",18
"4033","mx","AXOCHIAPAN, MORELOS",18
"4034","mx","AYALA, MORELOS",30
